-999.0000,88.6660,75.9750,2.8250,2.6600,-1.2780,20.2250,37.2210
356.9000,71.7610,231.0700,2.9570,0.3840,1.4130,186.5010,64.8610
126.2470,79.7320,80.4410,3.1910,1.6540,1.4120,29.0760,34.2740
82.7610,1.9880,45.3820,0.7700,0.7100,0.6020,68.2490,102.9520
-999.0000,72.4400,70.9310,2.7360,1.9500,-1.4140,23.8410,41.9810
234.1730,54.8500,100.1150,2.4540,1.2170,1.3960,48.1830,83.5280
154.1330,0.8510,112.2640,3.1430,1.6120,0.9540,26.4320,12.1960
186.3480,38.9900,142.2660,3.4540,1.9140,-1.3730,26.4080,8.3710
150.8480,22.1000,110.2620,2.9570,0.7200,-1.4030,65.1920,20.8600
76.3090,20.7480,43.5030,1.7920,1.2660,1.3910,22.8690,43.7670
96.0690,21.1510,50.4760,1.1440,2.5840,1.2710,27.9270,122.5020
-999.0000,100.5900,97.3670,1.9910,1.7420,-0.0470,31.6660,65.2860
109.9540,15.5010,83.8420,3.1840,1.0510,-1.4140,38.6400,5.5990
-999.0000,75.7870,50.5870,1.7030,1.4130,-1.4140,25.5830,44.2330
152.5160,73.9860,130.8480,2.8210,1.5110,-1.4140,27.7600,32.7790
91.5750,73.4590,66.8000,2.3040,2.0410,-0.6930,23.2150,28.7970
-999.0000,86.1110,39.9350,1.6740,0.9980,0.8720,26.7170,115.7030
114.0130,16.3620,82.4070,3.1590,0.9460,-1.4140,40.7120,2.0140
126.6990,22.3710,86.9390,2.4220,2.2730,1.3920,22.6850,27.0040
159.4560,7.7910,104.9130,3.3140,0.3880,1.4130,71.9280,10.3450
-999.0000,92.5580,50.8270,1.5940,2.0290,-1.1120,20.9480,55.6970
183.2180,42.7300,113.5170,3.0430,0.5810,1.4130,74.3740,50.1690
194.7560,25.1110,127.8750,2.5320,0.9150,-0.0370,60.3240,51.0010
110.1550,82.3250,64.8890,2.4290,2.1870,-0.2410,23.2800,34.0160
88.3060,10.4990,62.5370,1.2640,3.5850,0.8290,26.4050,55.6890
85.0060,27.6500,54.2640,2.3440,1.3110,-0.8550,25.4670,45.3930
98.4760,54.9590,82.2270,2.1950,1.6930,-1.4000,32.8880,20.2600
139.8880,48.9890,128.4520,3.4320,0.7440,-1.4020,37.7710,34.4510
132.0990,7.5880,77.3220,1.9200,0.5610,0.7850,61.4070,51.8530
147.3810,70.0970,78.1430,2.0930,1.4960,1.3120,33.5280,59.1150
98.2210,51.8590,62.4790,1.2880,1.7090,1.2760,37.6300,75.2200
110.8950,11.9760,67.6990,2.7490,0.8900,1.3250,32.3150,31.7630
67.2760,67.2920,60.0220,2.3400,1.8720,-1.4140,20.4350,38.3760
-999.0000,98.0710,46.7130,1.9510,1.8160,0.2190,20.8970,71.8940
228.7470,101.1530,174.8990,3.5050,1.8060,-1.3430,36.3610,40.9660
107.5320,14.1780,79.1740,3.0010,0.7010,-1.3970,46.3250,18.2870
-999.0000,51.8550,91.8410,2.4080,0.5770,-1.2490,63.5560,74.5300
128.8720,55.8930,97.7830,1.8670,1.2300,0.0600,41.2220,38.3170
781.8310,97.5670,505.1630,5.3510,1.9000,1.4140,40.1980,44.5900
-999.0000,147.5600,132.0830,2.8370,2.5530,-1.3850,40.4110,56.8370
177.1990,45.0990,137.6790,3.1430,0.8250,-1.4080,56.2960,25.2350
-999.0000,83.9940,18.0880,0.5750,2.4570,0.0020,20.0740,58.6730
132.9720,44.3490,98.0520,1.2640,0.2610,1.1700,162.3160,42.9200
102.9810,30.3540,64.7700,1.7450,0.5900,1.4140,53.9700,43.6100
70.8540,65.5290,65.0220,2.3030,1.3650,-1.4000,29.2970,32.0940
89.6230,2.1570,51.2160,1.8040,1.0650,0.9460,30.6730,53.0890
124.3280,52.1860,93.5100,2.3880,2.1730,1.2970,33.5950,13.2640
81.8430,19.0570,61.0010,2.7690,0.8400,-1.3940,31.0330,9.9600
42.6370,83.3600,41.8880,1.1880,2.3810,-0.2930,21.9650,46.4600
-999.0000,86.1810,61.5860,1.7640,0.7910,-1.2610,40.8170,58.8190
531.0760,19.1450,238.1090,4.3620,1.4850,1.2270,29.4500,131.4010
95.6150,72.1130,79.5750,2.1010,0.9930,-0.3890,35.7620,39.7530
99.3070,64.1030,66.4810,2.5560,1.2250,1.2670,26.8240,47.1200
120.8180,10.0520,67.5050,1.8050,1.6430,1.2200,27.0890,79.3700
128.7930,73.1580,63.6220,2.7800,1.6570,1.0130,20.8240,44.2480
-999.0000,72.6900,48.9560,1.7510,1.2740,-1.4040,26.2570,43.8420
74.9010,64.0680,55.2290,2.1880,1.5550,-0.5360,22.8750,29.5880
300.0400,102.9430,179.8950,3.4600,1.9290,-1.4070,45.4990,33.3770
90.4160,16.5100,58.4450,1.7580,0.9760,1.3350,38.3280,32.3210
131.4030,16.5950,86.1970,2.8950,0.5030,-1.3110,58.8830,35.5350
104.4010,35.3940,71.3220,2.5300,0.7500,1.3810,42.7820,15.2580
145.1740,12.3480,98.8530,3.0560,0.6210,-1.3860,59.9070,22.5670
376.7430,83.3920,247.8820,4.6960,2.2330,-1.3060,22.8390,35.0440
84.7270,23.5310,59.0460,1.7580,0.5740,-0.1150,48.2490,29.5070
97.5120,27.0860,62.0780,2.5150,0.8080,1.4040,34.5750,34.4840
147.6570,22.3650,104.5970,2.3910,0.4830,1.4130,72.3210,12.0440
97.0490,10.6290,61.2000,2.7520,0.9510,-0.7960,31.2540,29.4610
112.8110,13.3210,60.8280,2.3680,1.3840,1.2480,27.8940,65.0960
143.3500,13.2640,90.7970,3.2820,0.4900,-1.4100,53.6920,13.7990
111.5900,68.1830,64.9180,3.1010,2.1560,1.1890,21.8710,24.6830
105.0360,49.8840,79.2090,2.5180,0.6930,-1.2190,43.9380,20.7290
102.4480,64.7840,81.1840,2.3210,1.8000,-1.3720,32.5710,19.8850
128.4130,7.6340,72.5610,3.0940,0.8410,-1.3960,39.3200,45.3320
136.2970,37.6130,69.5840,2.0420,1.1900,1.3920,37.3320,61.7020
68.7900,45.7110,54.7170,1.8290,1.4010,-1.3320,29.0380,20.8220
157.6580,25.3360,57.4960,1.6990,0.7060,1.3110,45.5400,116.1810
68.3520,1.9130,49.2840,2.5340,1.4430,0.7900,20.9120,11.4850
138.1040,32.7340,97.9670,2.6420,1.0940,1.3940,39.5880,14.0280
132.6510,1.5220,82.0000,0.6410,0.4070,1.0280,202.0080,143.0660
87.7250,22.6150,62.6380,2.6940,2.3340,1.4130,20.1000,6.0300
114.9710,67.5110,84.7670,2.6620,2.3780,1.3250,25.3870,26.0560
117.0470,58.4270,88.2120,2.9260,0.8720,-1.4080,47.3740,24.0220
35.0270,61.1330,29.8770,1.0700,1.3360,-0.1110,23.0100,31.2770
89.0920,7.4340,44.0670,0.9750,2.8280,0.8630,26.2050,180.1690
121.5090,33.5050,66.4300,1.1460,0.5220,0.1450,76.1230,105.7320
100.0120,7.0960,61.7010,2.8720,0.8570,1.3430,33.3170,25.1260
155.5890,37.2910,113.3420,2.6870,1.1210,1.4130,52.3450,13.1230
119.7160,36.1920,72.0120,2.5320,0.7460,1.4120,39.8210,44.6720
127.9510,50.1610,84.7640,3.0700,1.5640,-1.3820,31.3660,13.1220
132.6330,51.2380,100.6880,2.3380,1.2850,0.1130,45.3560,12.0300
-999.0000,99.1940,50.9050,1.8120,2.3380,-1.1650,20.4040,52.0140
155.7230,11.4750,109.8600,2.0010,1.1960,1.2020,56.2500,35.1690
-999.0000,75.2670,72.3510,2.6020,1.8220,-1.3580,26.7000,31.1920
99.3360,8.1970,72.3890,3.0160,0.9530,-1.4100,37.0820,3.3410
104.5430,11.4690,67.6560,2.8780,0.7670,-1.3150,38.9060,21.2650
113.1460,55.8450,77.9420,1.8210,3.7190,1.4030,24.1690,41.0010
143.9850,33.9310,102.1820,3.0110,0.7080,-1.4100,60.4180,43.2810
103.5240,20.9130,78.7470,1.3890,0.3380,1.0500,103.9770,8.9170
143.9350,0.1460,95.7860,3.2470,0.5850,0.6390,56.7550,22.4700
133.1240,137.0260,91.5050,1.9410,2.9950,-0.2900,29.2530,57.8420
116.7490,6.5820,80.3100,3.0570,0.6630,1.4120,48.7160,3.1200
101.7780,47.1750,60.5930,3.1470,1.8520,1.4020,21.4090,14.1690
83.4670,44.4490,68.2570,2.3690,0.7480,-1.3990,41.7740,29.3500
-999.0000,79.9420,55.0150,2.0240,1.6980,-0.8420,23.8830,39.5810
-999.0000,90.9630,134.5300,2.5830,2.9130,-1.2300,35.7290,74.6440
101.5240,29.8570,58.4130,0.7300,0.1610,0.4010,203.8710,93.5930
91.8730,48.5980,71.8230,3.0440,1.1460,-1.4140,32.1650,25.7760
103.5580,21.0300,73.8690,2.0110,1.4680,1.3340,28.2040,19.4060
51.2490,93.3890,43.9130,1.2570,2.0440,-1.3010,24.9930,43.5290
89.6790,103.1580,72.5810,1.7530,4.0850,-0.3330,23.3470,29.6810
131.8270,12.4670,75.8070,2.5580,0.5370,-0.1110,51.5080,42.9170
-999.0000,125.1890,46.7860,1.3120,1.9890,-1.1580,25.9360,76.3280
145.9430,15.4690,108.6710,0.6490,2.4280,0.1580,105.5310,121.9910
114.0070,15.1390,64.1140,1.7650,0.5730,1.3330,49.0670,50.9040
170.6390,49.6220,63.8500,2.0540,1.9100,1.4030,25.8000,84.8210
328.5720,195.7560,176.1100,3.0740,4.4770,1.4110,41.5950,54.5770
242.4320,149.1810,157.2950,2.9010,2.0070,-1.2540,49.7990,56.1310
126.0040,16.3910,98.1120,1.9700,1.0980,-0.6900,56.0740,5.2680
74.9570,26.7090,55.0160,2.7980,1.2000,-1.4040,25.4800,6.8790
92.1690,25.0650,69.4740,2.6680,0.7590,-1.3710,39.7460,19.6040
59.5440,88.5360,48.8230,0.9520,4.1940,-0.0430,24.1360,25.1330
81.3400,77.9130,59.7920,1.9670,0.9230,-0.7710,36.9580,44.8580
106.0620,1.2630,65.7240,2.6960,1.3330,0.9140,29.1730,37.0820
151.0480,74.7160,130.6800,2.7080,2.2820,-0.0990,24.2060,45.0360
99.6350,24.2510,68.2100,1.7620,1.1550,1.4120,37.5460,23.7910
168.9000,19.5910,124.9510,3.1780,0.7600,-1.4100,60.8620,9.5510
-999.0000,97.4630,43.8430,1.7370,1.7800,-1.1940,21.4730,62.9340
127.1870,13.3450,95.0620,1.6870,1.2340,1.2530,57.2810,26.2320
-999.0000,71.3110,78.4640,2.0880,1.8320,-0.8980,29.2470,60.7450
89.7390,32.6500,68.6330,2.0900,2.7180,1.1770,20.4140,11.5310
95.6540,30.6110,59.8490,1.9890,2.5080,1.3910,20.1570,48.2570
75.6270,38.0460,47.7410,2.0860,1.2280,1.3230,23.2700,29.1810
64.1790,29.1140,50.2060,2.5370,1.0240,-1.4140,25.9630,12.5340
119.6300,10.4250,78.9050,2.7450,0.5510,1.3780,54.0520,13.6230
129.3170,39.2280,73.9890,1.1880,0.4240,0.9440,92.7010,111.3250
177.7140,40.8230,117.0430,3.0790,0.5560,-1.4120,75.0570,52.2850
130.8880,7.8000,82.1530,3.0010,0.4210,-1.3090,63.3540,37.7860
109.7090,22.4170,76.2450,2.6750,1.2860,-1.1330,33.2590,31.8410
180.3860,50.7230,116.1190,3.8480,1.6630,-1.2770,22.8930,17.0030
164.4730,13.9620,127.4780,2.9620,1.1780,1.3970,50.2440,1.1880
142.7050,20.1650,94.4500,3.0810,1.4770,-1.4100,38.6710,33.9820
273.0190,68.2690,211.9920,3.4130,4.3370,0.6720,23.6400,15.2970
-999.0000,90.2230,75.8820,2.3900,2.0770,-1.3310,21.0240,48.9180
-999.0000,74.0140,30.4350,1.0770,0.9290,-1.4100,30.6050,52.3220
137.8650,51.9120,96.1540,2.1790,0.4870,1.2440,77.1430,27.6750
125.2810,13.4200,88.4510,1.8880,1.0630,1.2680,52.8850,27.0370
-999.0000,90.8310,69.9410,2.1980,1.0280,-1.3320,26.4160,76.5550
117.1440,12.9010,81.1130,3.0530,3.8770,-1.3570,20.5960,54.4170
33.9890,89.8220,30.7800,0.7560,1.6870,-0.5300,31.4800,39.1840
-999.0000,100.9280,52.4930,2.4400,1.4060,-1.0150,22.7990,79.4500
106.2460,65.6980,50.9560,2.4150,1.2540,1.1130,22.2190,51.0750
102.4380,76.1740,91.7640,2.4440,1.9730,-1.4070,21.1350,34.9080
99.4560,25.6360,77.0040,2.1890,1.7370,-1.4130,32.8670,3.8050
64.6840,61.4350,61.4340,1.8170,1.0030,-0.4790,30.0680,37.7410
129.2520,20.2700,81.6460,2.7410,0.5030,-1.3190,58.7160,31.0390
88.6190,78.7200,74.7080,3.1200,2.8320,-1.4140,21.5390,39.2360
133.6390,81.0590,110.6930,0.9610,0.2320,-0.0190,248.6560,38.4290
132.5470,132.3570,101.5700,2.2580,1.7580,-1.1380,40.8900,61.2020
161.6930,24.2300,116.7850,3.0480,1.1980,1.4140,52.5930,8.8930
-999.0000,62.7330,52.6190,1.7380,1.3060,-0.8160,29.9700,72.6920
216.1250,74.7870,115.8540,3.7280,1.2030,1.0380,31.1970,37.5250
69.5270,19.2590,49.3920,2.4260,1.5490,1.4130,21.1720,10.4160
102.9250,95.6190,73.8290,2.6910,2.4550,-1.2830,24.0900,39.1870
107.9240,51.3720,73.1760,2.9750,0.9680,1.4140,37.2570,29.1110
-999.0000,101.2840,102.2850,3.1310,2.9720,1.4140,29.4070,64.4910
-999.0000,93.1740,89.1250,2.1550,1.2400,-1.4080,45.0130,47.8250
112.9650,25.2670,81.6540,1.6030,0.5890,1.3920,68.9860,25.4820
45.0050,49.2160,35.4610,0.9040,1.2410,-0.6130,36.4050,20.2460
115.3330,17.0250,76.8250,3.0440,0.8580,1.4080,37.8820,15.6950
173.0750,94.4830,130.2530,2.8790,1.4560,-1.3900,52.6860,31.3370
149.4900,3.2940,108.2420,3.2160,0.7160,1.4050,58.8460,16.4270
195.5480,62.1220,143.5510,3.6010,1.0110,1.4140,49.4710,25.8110
117.2620,55.2770,92.2510,2.6460,1.7370,-1.3970,28.0730,25.1000
104.6060,4.8740,67.8470,2.2530,0.8670,0.8030,30.3460,26.6270
-999.0000,82.6980,43.1780,1.2480,0.8030,-1.3580,36.3280,58.8760
85.5870,33.5240,55.7420,2.3320,1.3540,1.3550,22.4340,22.1780
95.5240,23.0510,65.1890,1.9200,0.4630,1.4120,57.9110,20.6020
-999.0000,71.7280,51.0820,1.7240,1.0900,-1.3960,30.9430,42.1890
-999.0000,85.2070,72.2530,2.2910,1.8290,-1.3450,28.5660,37.2880
143.0960,47.8550,100.3840,2.0230,1.8560,1.4110,43.2620,37.6960
112.9610,3.3320,82.4480,1.2580,0.3110,0.8760,119.8550,26.4940
81.3370,29.8560,51.3360,2.1440,0.8880,1.4120,31.0040,26.0040
102.5060,54.1360,74.5220,3.2140,1.5310,1.4100,26.8390,19.1910
-999.0000,113.3360,52.0270,1.0530,1.5560,-0.3590,40.6120,56.1180
60.1310,48.5990,49.2820,1.9190,0.9680,-1.4000,28.2340,24.2880
91.7660,39.2050,29.6100,0.8820,1.0540,1.3500,33.3940,156.6490
133.2880,64.0130,69.1640,2.7120,1.3470,1.4040,29.2860,43.4500
-999.0000,65.6900,63.5930,2.3060,1.1270,-1.4040,25.8630,41.8860
161.5250,0.5290,117.1820,3.0620,1.9210,0.8030,42.0820,19.0100
165.2230,41.7730,125.8940,3.1500,1.6680,-1.4100,38.6260,17.8590
96.7040,0.9560,55.3870,1.4780,2.4960,1.0120,25.6580,95.6740
93.8650,10.5970,69.2220,0.5370,0.8460,1.2470,141.1230,79.7480
159.4540,7.1810,100.0990,2.5090,1.0600,0.7620,43.3590,42.2310
182.3440,35.7800,138.7680,2.6990,0.5080,-1.4080,92.2250,13.9570
78.4400,62.5710,66.2710,2.6860,1.2750,-1.3500,23.9520,34.5930
24.0030,61.8670,20.1900,0.8130,1.3060,-0.8990,22.2710,40.1110
119.2740,82.4130,74.5290,2.7460,2.2320,-1.3170,25.3510,30.6020
121.5570,27.0990,73.0380,1.1550,0.6380,1.3830,83.0010,78.4250
63.8640,35.1550,50.7540,2.5380,1.0480,-1.4140,25.3410,17.1280
124.8200,6.3350,73.1550,2.5200,0.6960,1.2120,45.7260,37.9620
118.1940,28.8390,92.6000,3.0960,0.7360,-1.3990,39.9970,17.8960
67.3440,23.3230,50.4510,3.0040,1.1060,-1.4110,23.8650,5.9460
80.9300,42.0020,39.4990,1.2950,0.8820,1.3870,34.7260,97.7250
-999.0000,61.6880,114.7970,3.1850,0.9030,-0.7020,32.4990,133.1340
-999.0000,105.1840,84.2770,2.1410,0.8140,-1.3840,48.8430,77.8940
134.4090,7.0870,100.2490,1.9790,3.4250,1.2340,24.1210,31.4870
122.1660,50.5930,79.1530,3.1100,1.4400,-1.3340,32.9760,13.4780
352.5480,31.6550,237.9380,2.7330,0.1730,-1.1990,262.4240,39.9450
78.1020,71.6630,65.8560,1.8870,2.1540,-0.2270,20.6980,34.4350
17.8390,62.4120,14.0880,0.5440,1.1700,-0.0320,23.6030,44.5400
120.9090,5.1740,85.6950,3.1810,0.7330,-1.4040,46.3950,10.3280
112.1280,60.2020,56.0540,2.6830,1.3240,1.3960,24.9750,40.0160
117.5120,25.0420,83.3530,1.9960,0.5650,1.4120,63.5960,18.2690
72.1060,3.3570,56.1040,1.2730,1.7530,0.3640,33.8360,0.5160
-999.0000,86.0070,77.8610,2.2710,1.3290,-1.3680,27.5010,61.1070
107.7710,44.9300,73.7820,3.3070,1.4760,-1.3760,21.7950,16.5010
82.7160,36.1610,64.1560,2.8760,1.1340,-1.3490,24.4240,12.5590
120.0560,26.3230,91.4210,2.9570,0.8660,-1.4090,44.9200,5.5620
108.4680,3.3950,81.9240,1.8720,0.6810,1.2870,60.2460,1.9770
110.6160,25.9350,80.2580,2.1610,1.1160,-0.5800,42.3740,26.1890
109.8420,56.8040,88.7930,2.8190,1.1750,-1.4120,32.1360,28.4660
136.9270,49.2520,101.2210,2.3620,0.8660,-0.7100,55.6370,12.6880
118.3940,30.6400,90.7760,2.4610,3.7340,1.4090,22.0480,14.0940
150.0650,2.0940,110.8640,2.7820,1.5550,1.1410,44.2420,13.2780
-999.0000,99.8310,95.9980,2.4150,2.3020,-1.3520,24.4490,58.0400
145.9660,38.9810,94.1450,1.9970,0.4720,1.4140,81.1070,43.2190
-999.0000,81.3170,122.4210,2.9180,0.4240,-1.4140,88.5960,74.3370
102.7670,18.7900,58.4360,0.8130,2.7210,1.2940,43.1840,171.9260
56.8450,75.5420,46.1790,1.3810,2.6970,-1.3570,20.8760,26.2800
82.3370,39.8270,62.9190,2.9330,2.0350,-1.4140,21.7050,14.5890
94.1110,24.7780,55.9660,0.5210,1.9370,1.3530,76.6440,168.6000
-999.0000,82.4630,103.6250,2.7610,0.8240,-1.4060,43.8140,73.8780
-999.0000,89.9570,81.4150,2.7800,2.4420,-1.3030,21.3230,40.2940
58.5100,80.9290,45.6540,1.5370,1.2350,-0.6710,29.5240,45.8930
92.1960,15.2150,57.1570,1.5320,2.3800,1.2090,26.6640,65.0690
117.7170,57.2700,80.5130,2.7980,1.3370,1.0840,35.2060,18.0670
161.1300,85.0020,94.1350,3.1770,2.2520,-1.3300,25.6030,31.7000
77.3240,86.4940,59.3510,2.0990,2.4160,-0.9140,20.7320,37.3900
284.1700,23.0850,168.7650,3.5150,0.9880,-1.1660,53.4650,69.9090
-999.0000,75.6060,47.2580,1.8860,1.8540,-1.3530,21.3300,38.9380
106.7770,12.7880,73.2030,2.8710,0.5600,-1.3300,49.3110,24.3540
-999.0000,81.6330,85.3080,2.3060,1.8230,-1.1910,22.6840,42.7440
91.3600,24.0660,57.3150,1.9640,0.9770,1.3910,34.8350,34.7100
109.2070,6.4410,73.6750,3.0680,1.8890,1.3840,26.6410,34.9490
82.0880,53.5910,40.6020,1.6560,1.1390,1.1620,25.4410,57.7560
94.6960,46.5520,68.7330,3.1330,2.2910,1.4110,22.1100,11.0260
61.2290,57.0060,50.0700,1.4640,2.7170,-1.3920,22.1800,16.1000
131.6910,56.2860,87.3590,3.1470,1.5820,-1.3260,29.2130,17.3030
140.2050,33.4480,101.9640,2.7610,0.7320,-1.3950,60.3530,24.4940
110.1260,46.9820,84.9930,3.2590,1.6320,-1.3770,22.1810,16.6990
-999.0000,76.6100,31.0920,1.0470,0.8590,-1.3890,31.4540,55.9790
-999.0000,71.9470,25.8610,1.0370,1.3600,-1.3610,21.0620,45.7700
124.3310,74.3200,71.5140,3.1100,2.3060,-0.8780,20.2360,29.5930
-999.0000,120.9420,89.4190,2.0090,1.3110,-0.3990,40.6860,72.8350
183.1370,87.8560,107.7840,2.7370,2.0250,1.0870,33.3120,32.9450
86.0070,16.0450,57.8400,3.0670,1.9010,-1.4070,20.6730,28.3360
130.7570,10.3550,90.4160,1.6150,0.8640,1.1940,65.7990,39.7790
156.9320,118.6460,91.7100,3.0810,1.9950,-1.2760,30.4520,58.0290
80.2210,62.2420,57.4590,2.9800,1.3420,1.3910,24.8590,30.9340
106.1390,63.8270,75.9930,2.9070,1.9020,-1.3280,22.9010,24.2790
103.3590,48.0980,76.0030,2.7770,1.3050,0.0530,20.3570,26.9130
123.5280,62.7580,94.7840,2.4280,2.7410,1.3390,28.4130,21.0410
88.1680,33.5560,54.2450,1.2090,0.5210,0.8590,60.7010,63.9360
131.9410,72.4960,64.8620,3.0980,0.8530,1.3970,32.0820,52.3630
259.0690,64.1610,193.2160,3.8340,1.9250,-0.0480,34.2860,15.7420
-999.0000,63.0250,42.2240,1.8210,1.4100,-1.3900,22.4980,35.1220
90.4160,73.7450,61.1240,0.8140,3.8590,1.2270,38.9250,105.3040
-999.0000,81.2880,21.6260,0.7060,1.4600,-1.3240,25.8340,44.2990
26.1090,71.2690,24.0550,0.8900,1.5840,-1.4140,22.1580,37.9430
140.0310,28.3150,91.7850,2.0880,0.5100,1.2630,56.9460,38.1880
105.4860,100.0370,82.3640,2.3760,1.5480,-1.3230,35.6340,47.5790
135.9150,25.2140,91.4190,1.4110,0.5980,1.3690,90.5130,51.8080
129.1150,5.1020,77.9530,2.9320,0.5260,1.3240,52.5810,24.2520
156.3140,81.8170,115.8380,2.9490,1.4720,1.4100,47.8470,31.1120
115.1620,56.2240,62.2420,2.2680,1.3650,1.3910,29.3910,42.0170
96.9320,9.5340,38.9250,1.2520,0.9780,1.1730,32.0980,128.0530
131.5930,7.9340,86.3330,1.6270,1.2670,0.8670,50.5570,61.9850
115.4140,20.5190,61.6370,1.1590,1.7450,1.3620,39.3610,118.6140
142.0100,13.6240,100.8610,2.7650,2.7540,1.3150,30.0150,27.3010
134.2610,76.0730,77.6670,3.0930,2.0280,-1.3520,25.9610,27.5860
154.8700,28.7470,123.3690,2.0920,1.4490,-0.5630,42.8230,3.4410
192.4300,65.9750,152.0080,3.1500,1.2320,-1.4080,53.5460,20.5100
108.5260,58.2800,72.2390,3.0990,0.7100,1.3050,42.5540,28.1710
105.1490,50.0860,64.1790,3.2690,1.7620,-1.3720,20.8830,17.0880
-999.0000,75.3540,19.1350,0.5170,0.5150,-1.3660,51.6270,54.2650
-999.0000,53.7180,90.0120,2.6950,0.5650,-1.4040,61.2180,56.4610
200.6390,74.2510,172.5360,2.7180,1.4510,-0.7820,47.1610,51.3700
128.0680,64.8030,102.2360,2.6290,2.0520,-1.4140,36.8330,20.7170
112.8470,10.1050,80.8250,2.1830,1.5060,1.2560,35.3580,19.0450
-999.0000,46.3570,58.7770,2.2730,1.2150,-1.0020,27.6530,68.2210
85.8410,60.0160,61.0350,3.0250,1.3070,-1.4140,26.7170,37.3280
100.9720,4.1790,59.6000,2.7780,1.2210,1.2010,26.6100,38.1990
112.4770,18.0630,78.0540,2.8080,0.5650,-1.3520,52.4640,24.8160
440.6730,45.6210,307.0570,4.9380,1.7960,-0.6080,23.0670,53.9370
19.5530,60.0620,17.5020,0.5320,2.0010,-0.0350,23.3840,45.8700
122.4340,2.7870,83.9290,3.1890,1.2370,0.6450,27.2970,18.2860
91.8770,4.5230,55.1550,1.6520,2.0770,0.9080,23.1590,60.0970
95.1940,46.8670,65.8100,2.7610,0.8190,1.3560,36.4710,21.7540
115.3550,38.2850,76.8030,2.1660,2.4180,1.4020,23.8660,52.3150
387.7090,43.3250,197.0470,2.5640,0.5930,1.3470,117.0790,98.4290
130.5930,6.8570,74.3330,1.5270,0.6560,1.2770,55.7780,71.6710
72.4940,7.5470,48.6000,3.1340,1.3050,-1.4070,20.2980,16.2870
126.0640,42.5950,104.5640,2.8280,0.9030,-1.4130,53.1020,19.6570
117.5100,92.5910,80.2430,3.0680,2.4870,-1.3300,24.3320,35.5320
207.5010,57.4860,147.6200,3.4400,1.3150,-1.4080,48.1460,13.6620
116.6100,59.0300,84.5200,2.9040,1.4030,-1.3860,34.4320,19.1830
113.1560,63.3220,88.9840,3.0970,1.5620,-1.4120,27.2820,32.4390
144.9590,2.8670,113.5950,2.0260,0.9530,1.3640,57.3800,0.6430
370.9370,128.2720,236.8720,3.4290,1.4590,-1.3790,74.7980,37.8560
35.0520,36.7870,30.0990,1.0670,1.1520,-0.6440,27.4330,17.8220
146.5780,69.1790,107.2310,2.8890,1.2670,-1.3980,47.8530,21.4400
126.1630,39.0020,91.9660,3.1650,0.7740,-1.4040,45.2740,11.7230
128.2980,6.1930,70.7360,1.5100,0.7590,1.0990,59.1090,80.4030
